,Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio
483,2021-04-28,D,Finance,369231,445956,56877,3530115,947061,2768314,11999102,37710,3.5618318096591306,40.890272414788136,2.1135147989117344,0.4101768480075564,0.9038278098734633
484,2021-04-29,D,Technology,79878,24172,49859,1663777,794844,7016725,2798080,41604,-3.784855625191657,25.330094317192483,0.9467815864789895,0.06046839889140669,0.7118206025425079
485,2021-04-30,D,Finance,919373,338538,89443,6594798,94341,6755218,44945432,36807,-9.849376674998107,11.594276155340133,2.0202557079789836,0.41717223611411813,1.8664607725780324
486,2021-05-01,B,Finance,186271,124442,93480,1590181,875738,1383525,92270997,47391,-0.3221379461541467,26.364423272674276,0.6153932888601024,0.40197900469019776,0.278550261435517
487,2021-05-02,C,Healthcare,21665,309159,-2732,5554790,595143,1277032,91558251,19158,5.19552138532088,8.413583637585893,2.2005465568835074,0.3297231590555145,0.1856523362216695
488,2021-05-03,C,Finance,463799,496353,67628,8938434,794316,5995426,3123424,37200,3.454825461452984,38.72207601059298,0.8567991160117625,0.4277337883738184,0.22406467973650376
489,2021-05-04,C,Technology,967698,358240,40341,8783031,481928,8862420,95467098,41012,8.638998839027074,19.06547661700513,0.9859824195298661,0.4596469448976248,1.0367191186649463
490,2021-05-05,A,Healthcare,223424,432843,45634,9763460,783976,9680732,50374950,36713,3.2127577902441296,33.386102791028094,1.9062234664919313,0.2518792934351215,1.2235891058688053
491,2021-05-06,A,Finance,551000,89859,-9200,4429934,913418,3161506,25495154,26237,-0.40190363517827166,6.387088964257335,2.212306322247981,0.20765943112995072,1.8867342413376105
492,2021-05-07,B,Healthcare,86378,310981,99546,2417515,899725,7097076,26441982,2572,-9.017852555693558,46.81093072593769,2.1350587673695047,0.11923738045656115,0.29721905228103557
493,2021-05-08,A,Technology,88364,41944,17747,8639968,629810,3726889,11531755,7670,5.562284891480678,22.600951117711134,1.781217435227017,0.31566382354338207,0.2977278741425852
494,2021-05-09,B,Healthcare,544371,298453,-8945,2157963,252740,568573,1218309,33540,-5.223492120799866,37.880608345139905,1.2036837465411092,0.09785903164995768,0.5798705648873741
495,2021-05-10,C,Healthcare,393167,156041,46007,9609084,663161,5022395,35619943,18379,4.947838134129581,11.47169784309088,1.0832169062861918,0.27341287473977705,0.7239969606748531
496,2021-05-11,B,Technology,900022,295379,-3678,5708507,310698,9781923,72646334,14574,-2.673904235569222,9.036331192697144,1.0025951150994825,0.45727398509176675,0.13538215453127275
497,2021-05-12,A,Finance,756964,313282,99296,7443233,544148,8655845,91376889,44506,7.7741944964311855,22.60131352162152,1.8042467325191427,0.1645756743851824,0.6995450994088559
498,2021-05-13,B,Finance,815538,35258,53210,2311688,497237,3440883,61689093,37328,5.477185220550076,39.320355551481796,0.9562453834164091,0.2353762025481354,1.8057899529392207
499,2021-05-14,A,Healthcare,116986,284800,46523,4974257,120569,3668687,52289190,33245,5.679110023108295,48.66839763021624,1.0883764541253866,0.4194966310896952,0.7294365471850751
500,2021-05-15,C,Healthcare,235538,33385,15849,1858277,200928,8402238,67936038,48731,-9.552120161601474,29.771288329036175,1.5760628650127269,0.265355759725822,0.8126186265704199
501,2021-05-16,A,Healthcare,999535,227423,61092,8432667,138662,5084235,9191889,42449,6.938290745453045,45.77233942478828,2.0948325526251326,0.2548671939891119,1.8270396804975377
502,2021-05-17,B,Technology,416559,410509,-3231,204669,499775,8368871,31715549,24176,-3.4878625713045297,21.839355337583807,2.4620643452524558,0.08970483117402492,0.3173013519454363
503,2021-05-18,C,Finance,389016,45253,86591,6797920,588323,7763048,73063780,5408,-7.9215243538137,30.096938805701427,1.9175175788143175,0.12115891006741687,1.4148137653126267
504,2021-05-19,A,Healthcare,769632,163379,69064,7180633,413409,8322139,29220304,26819,0.08017830539633763,23.179093035401777,2.0974845406729195,0.4404726786164797,1.0100628615429106
505,2021-05-20,C,Technology,495139,254079,48913,1787891,903425,7374852,7806537,36721,2.920119874031922,22.267920064633845,1.1088473594678532,0.4683843890593351,0.19103025993505038
506,2021-05-21,A,Technology,892387,53352,79672,5147896,317135,8543916,28851064,20278,-9.468402107618205,36.78113786244408,1.6328194480449822,0.08873160840409,1.7639334587289275
507,2021-05-22,B,Healthcare,15513,77915,32208,7171778,735426,3574712,26199382,39537,7.634185549045977,43.13503433997846,1.1737511899825273,0.3561063258426738,0.9493614870825328
508,2021-05-23,A,Finance,955371,66581,52362,1203853,635605,7606054,45065467,17440,7.816866546738069,48.71871398541292,2.169226246590523,0.33492992903056434,1.7082598812266045
509,2021-05-24,B,Finance,375633,445743,76065,1975361,447368,236557,55098956,10207,5.877514106942549,22.537844498477877,1.2292767486179215,0.494441519680243,0.444605023962789
510,2021-05-25,A,Finance,258637,464316,53957,9407826,854855,1397904,38058266,28102,4.994968715138366,49.09387163124441,1.175221260423363,0.29948721920258137,1.4335583311291293
511,2021-05-26,B,Finance,298326,323417,15200,9242920,16902,3015659,79280476,9442,-6.810674385671844,26.365794081884268,0.6291672458816633,0.4869900348781673,1.4262209291802748
512,2021-05-27,D,Healthcare,152911,142233,61919,4069179,402545,4001876,74086672,45606,8.307127378895334,41.23667161744924,0.7503863328973754,0.2227828179657268,1.1706321555876187
513,2021-05-28,B,Healthcare,537663,460333,47911,2977885,195395,1310066,65144539,3289,0.7753982837955604,14.796338502179164,2.06421143651385,0.3377612416634828,1.6192486336266436
514,2021-05-29,D,Finance,537780,273324,78704,9792241,402614,18182,31120239,5306,-5.344488492536382,43.0313744589349,1.9548548796422254,0.0913727812063112,1.8645464231799946
515,2021-05-30,D,Healthcare,857868,356418,69832,373872,937520,9494365,57616073,35085,-7.977222373871006,21.71610791128359,1.7384920976946545,0.23421039035387592,0.16723533057349388
516,2021-05-31,B,Finance,685956,140736,44748,6944616,874070,6330484,66463096,47027,5.132577356340082,15.616161206749053,2.0498525334015483,0.1520324059542535,0.5487990573747492
517,2021-06-01,A,Finance,609140,291752,84034,7893526,764671,9550686,10269883,19421,0.5799294789408549,13.476133603841413,1.5852626189707175,0.30563805718761283,0.8634431229484819
518,2021-06-02,A,Finance,858218,454503,15808,3017633,833592,7727502,45624030,36025,-4.762141430979712,48.044898115921576,1.8453821237165726,0.21205114275933207,0.17373970435993996
519,2021-06-03,C,Finance,68448,253630,79060,2459894,814798,2204344,12742002,9490,-7.547712971318534,34.28421314872989,1.9678204471954017,0.062349764247198194,1.1545736207548842
520,2021-06-04,D,Technology,724668,143321,74771,1853746,761207,9698668,42708435,17325,6.402835741387115,11.423615041254408,0.686178373203242,0.4663928334574765,1.0524209458268525
521,2021-06-05,B,Technology,526864,492162,44103,2921028,863171,4549139,90536320,3166,-9.788447334620912,23.564339824383772,0.963941126030534,0.06379920626862091,0.8056749250280566
522,2021-06-06,C,Healthcare,695597,386369,-4235,2958113,945039,8476248,21246160,14675,4.7998933304139655,16.56134497245721,0.9400670086682834,0.12561612325569005,1.9737687468059713
523,2021-06-07,D,Finance,73183,187174,36548,907311,658801,3908220,52477548,10633,0.2815950643086289,28.516159432724812,0.5077198344313172,0.09390667413004106,0.8044594227679602
524,2021-06-08,C,Finance,827115,203295,83807,4629939,824558,2494411,21755571,15568,-0.3519175090374951,13.02676235076662,1.165732659002297,0.47197711925451596,0.9731576340354394
525,2021-06-09,D,Finance,270878,216499,4985,2236355,501725,6870846,1511913,10772,0.35478838753275177,12.577383631286562,1.880149448373894,0.45985690116374256,1.3946965355093983
526,2021-06-10,D,Technology,528399,24153,82736,3075466,355244,6069562,95644600,21030,-8.94373733443009,12.102175375825027,1.8586737052377749,0.4807807925118897,0.11872230767781881
527,2021-06-11,A,Technology,994015,120630,93157,3849404,345242,1302996,90181926,24669,6.9680774145214315,15.761405239557195,0.7544167775360326,0.4205759848761939,0.8798433128027114
528,2021-06-12,A,Finance,89497,449042,7762,7579476,114811,5952265,19151261,18664,-8.637351198956756,40.445983569732135,1.6886446929377679,0.05094764409308153,0.9599987186649479
529,2021-06-13,A,Healthcare,211385,65294,52305,131573,492877,8858989,30451051,23794,-5.178924310200239,43.162880257281515,1.8272271921162737,0.3065002998238332,0.2991008659217266
530,2021-06-14,A,Technology,250025,484990,63697,490722,645875,3376831,18397914,42845,-9.675207757246815,25.678601297902777,2.335557753125997,0.38787449202788626,0.6350826803665902
531,2021-06-15,C,Healthcare,660286,244587,84414,4846437,718898,5207026,89862502,43174,-8.487142356783156,17.406231705069725,1.5706237111571166,0.3821150051927094,1.1980384766250507
532,2021-06-16,C,Finance,408971,48363,74293,4931054,216728,9517932,72869068,47145,6.838899985717891,33.42107268028623,0.7232476036471793,0.4716848042806206,1.7199854437347486
533,2021-06-17,A,Technology,475461,481379,26064,475567,471236,5599794,5388168,36236,6.50946156205913,19.844335548999737,1.11417364842437,0.0929903950855488,1.2212010797209818
534,2021-06-18,C,Healthcare,750836,213102,20856,786513,23449,8761672,72961463,47744,-9.059897308221856,5.274951746701756,1.4794186672931007,0.13761624003834566,1.1384126171459907
535,2021-06-19,D,Finance,269350,343749,-1377,5309740,662935,8198846,77745342,7108,0.2989200632606259,15.276288525885903,1.1647784983038507,0.13081307654717025,0.6189069128960274
536,2021-06-20,A,Healthcare,130532,269513,17004,8090625,344919,7413581,45566716,29981,6.501233205033806,19.37062812285096,0.8282124481234816,0.0562120804985621,0.47849636092821013
537,2021-06-21,C,Finance,109418,280283,99369,3434826,539656,7862168,61197614,42410,-3.4019273864544424,29.26452089683736,1.0089727564179707,0.18001677385055015,0.3456543865263366
538,2021-06-22,C,Technology,274406,54207,-511,7933835,948508,92672,82413322,26756,-8.3651566466195,8.378608733331266,2.059725393750481,0.37239985959928495,1.377669686877631
539,2021-06-23,A,Healthcare,29524,101594,21756,1870220,737354,5598542,24915462,16698,9.035147069736293,44.519471986835306,0.9785843774944478,0.28211486715381423,0.5899042150376367
540,2021-06-24,D,Healthcare,679904,55690,21438,1771849,622064,9967110,81279663,49236,-3.6117418638706456,20.562545604103747,0.644058551523236,0.27857629709521914,1.7840206414323154
541,2021-06-25,D,Technology,346722,401471,-1438,5775818,796866,168533,27169358,2805,-5.223376256552738,12.727322350934122,1.3777556006759364,0.254568542206628,1.8991103528779023
542,2021-06-26,A,Finance,844736,132412,49136,1112000,233193,4074424,71447008,30205,-6.643759624993031,45.37550550926171,2.263084218623751,0.1470330682826995,0.20022286555859214
543,2021-06-27,A,Technology,581793,486156,43602,8784937,189262,5675025,56171134,25675,9.840030808251633,14.193910727300242,1.4434931448707362,0.16404025053490667,0.5566183246515883
544,2021-06-28,B,Finance,674615,351761,25653,8968215,620072,930028,40167142,28889,-6.470399420393034,23.04716620080612,1.6541439745685533,0.3283345143818938,0.9559612616231055
545,2021-06-29,C,Healthcare,810031,158191,86529,3655951,310123,7265600,56323485,12770,7.76923331691172,16.185018214491897,2.313483137698624,0.40256285237428047,0.7579583379228557
546,2021-06-30,D,Healthcare,331361,303178,67934,4923514,980650,8247573,36277780,8838,-4.230008306306905,23.53520064901974,1.0416432627272827,0.3308809158053776,1.6223368836204508
547,2021-07-01,B,Healthcare,303152,159451,21998,329827,750011,3282422,68038951,28689,9.499527827899431,47.889162388060804,0.8139124547240213,0.3222943458374015,0.15664866783899886
548,2021-07-02,C,Healthcare,103308,143061,-20,532406,483945,4496334,94042124,18363,-8.8060150390031,34.43728929954031,1.997333414379747,0.4992915411055278,0.19324203070954446
549,2021-07-03,A,Finance,921053,356226,83707,6568780,952183,3028273,92998745,41709,3.059634084442937,38.535245212102076,1.6995331286313182,0.30790755360418337,0.3467504264019604
550,2021-07-04,C,Healthcare,923047,10238,28771,9960094,351962,9609460,97624122,26590,8.153392675192933,26.04512255444735,2.211907203382082,0.3049881492969412,1.5832927675358133
551,2021-07-05,C,Finance,714166,384757,86792,1009645,117396,6368154,44713875,38669,-3.152723222788431,39.104094184103346,1.8433657978611506,0.20896800397512927,1.8874908423990902
552,2021-07-06,A,Technology,717775,347897,71884,690660,343633,5295026,27424148,2861,8.367549036001915,8.407378164942148,0.7418353601799494,0.32163358155177324,0.9236489725782207
553,2021-07-07,D,Technology,835729,109211,91612,9020341,998335,6785040,47228050,15957,-0.10790479224323235,32.955722891827406,0.8474726865804476,0.37623703359389654,1.3234807051340092
554,2021-07-08,D,Technology,624704,81860,91271,7039724,458171,1380163,76953948,12914,1.5370955799095398,11.775861326587094,0.5664113639474695,0.4222464816103535,0.34036526078779833
555,2021-07-09,C,Healthcare,269474,298293,92673,7115114,920221,1999483,13234639,48674,-8.548774641057356,41.098985676948146,1.4071155186231532,0.338844696935512,0.5050744459982605
556,2021-07-10,A,Technology,654359,382284,-4780,3600095,415871,4746708,68387371,8748,2.588014491223822,37.579613862922784,1.7590211013234425,0.09021306135301857,1.6995493720454597
557,2021-07-11,D,Finance,285572,50312,80835,1430776,642539,5649005,92070266,20584,6.9695795658887505,24.973160628328806,0.5843332901656724,0.334257834787199,1.3837261188289067
558,2021-07-12,D,Finance,388355,330382,26109,6255398,419455,2879943,85991883,5404,-8.414858466688319,39.292714779982816,1.289955031630806,0.4028110739054033,1.507282474863396
559,2021-07-13,B,Healthcare,806339,143434,20462,7444350,531522,2593394,7600580,47447,3.309978520307606,11.505840301825533,1.0648803869993815,0.2517632537479915,1.9355992095355903
560,2021-07-14,B,Finance,83623,398459,64250,6415138,455075,5919698,78747216,38589,-4.645907016326751,19.068664948131648,1.6950756363740118,0.05325574340302378,0.8317748454443701
561,2021-07-15,B,Finance,45766,100446,12463,8837376,243629,3503340,11760661,9495,-4.821633264212832,46.41374986898007,0.5896949669758789,0.10195258761916765,0.24680862603254655
562,2021-07-16,C,Technology,162666,24439,55151,9217338,872070,8056420,25244965,23594,6.6197505587414796,22.735427193131187,1.6104307295474474,0.1124700078730276,0.17575646783062915
563,2021-07-17,B,Technology,636710,156505,59597,1246877,326651,9887891,3899432,43566,-6.247897417689829,17.673201462121007,1.076842992055146,0.4910892669167897,1.7570397661252826
564,2021-07-18,D,Healthcare,39130,498644,50180,4964126,324625,9583488,95991335,7255,4.285868376437062,40.47714357043505,2.3738671075873548,0.059788982936583454,1.240049416828831
565,2021-07-19,D,Healthcare,579327,125082,93569,366263,389307,4961867,3707474,2165,-8.047996057848014,15.050429861167848,0.9336955218147451,0.07764251074021991,1.0742993030246157
566,2021-07-20,A,Finance,794529,285395,47208,1853827,733599,2987809,84677946,29677,-0.28895171962044053,27.518847267264825,1.0433079870877315,0.25986413954497467,0.1393489216695859
567,2021-07-21,D,Healthcare,206031,353307,45590,7993607,576682,6283647,74012017,44391,5.0006701216223615,29.891193064836894,1.1609463555515558,0.12204060887609927,0.3216730075940969
568,2021-07-22,C,Healthcare,689487,38588,37774,1524099,565208,8257452,97452624,18109,2.233666188423207,7.824465297220733,1.6650226748573187,0.12164198415367557,0.3764490472382028
569,2021-07-23,D,Technology,866357,260451,7056,9944722,29707,6158999,47096093,43459,0.680942524867012,23.024886065561045,1.227820627025454,0.06499761447515888,0.27000500034835234
570,2021-07-24,C,Healthcare,582564,157266,77014,7687236,704092,9437904,98277960,13475,3.034433848645925,35.43046736251431,1.2522758664496056,0.2652390426823809,0.4734085820542304
571,2021-07-25,B,Finance,73065,40137,-3762,2930080,974026,911037,4763254,4945,6.502823016973409,28.994364175102593,0.9768830661267038,0.4025451488657726,0.4864769386305273
572,2021-07-26,C,Finance,661262,492932,32111,7298254,805772,502488,18734483,7967,6.782747828307276,49.51385993921994,1.2733096602694227,0.08644271318481939,1.7924015036661451
573,2021-07-27,D,Healthcare,584965,107305,14942,9431742,577599,7505809,21020098,28983,-5.414833876913248,45.87303933759313,1.9552253747051804,0.14116141159317985,0.7914341817739938
574,2021-07-28,B,Finance,698077,437302,-9547,3107142,15100,9343096,80504343,3897,-7.016885953859542,33.59998068243242,1.6438272558946365,0.3938494724132864,1.2584162532352021
575,2021-07-29,D,Healthcare,348799,274383,74089,8790725,795080,7567992,32571856,45813,6.54664199627474,15.659637290821225,2.049949903348021,0.11585295828779538,1.295522845724195
576,2021-07-30,C,Healthcare,968519,24947,89092,3524678,120002,7863763,89172383,12563,-9.130230571639926,46.32007567029989,0.8809621854197376,0.2272970068728946,0.3789522438579046
577,2021-07-31,B,Finance,244621,310195,-8854,7664927,145938,9107985,59288286,35399,-4.146120130164461,22.33974573714068,2.2125990540756497,0.17797361826364472,1.456260771380757
578,2021-08-01,B,Technology,565977,304721,73946,1392940,922021,6370565,50983605,23402,-3.3379003975571964,25.054417955898288,2.12202463156093,0.18711318080317674,0.41651467594592473
579,2021-08-02,C,Healthcare,830513,44606,35009,9726834,655868,3806208,20774093,20525,1.4134957598414282,31.741381947504983,0.8557863479746552,0.2894847191231094,0.4800684389423935
580,2021-08-03,B,Finance,954949,10279,64067,9876685,345016,91299,80794675,31021,-8.178053883479135,24.296613527487644,2.3846588283948025,0.10986677907626072,1.796311858130612
581,2021-08-04,D,Healthcare,940217,406697,28228,8819413,807181,8737836,65474922,39709,-7.803709857712507,36.48398018168797,1.7073207402539439,0.33423292325351067,0.5822802800102945
582,2021-08-05,D,Technology,282668,217849,44971,6807193,468439,5465895,16004073,15668,-3.6059476826173764,43.51665269512212,1.3152392968685669,0.23581443307207373,0.4493284952804215
583,2021-08-06,A,Technology,229966,211060,69132,2269620,40052,7001143,66692008,24681,-8.022516478685427,41.76586763008731,2.416831292950378,0.4916415829166306,0.7197689715221222
584,2021-08-07,D,Technology,137564,42290,37859,547223,599269,2166183,7660345,37267,7.426930974807458,27.28967361101319,1.3520475296190688,0.46538692674469,1.355975861562012
585,2021-08-08,A,Technology,80733,306274,53026,1464147,49331,5186960,4993039,17687,2.0811611222468187,36.22451531993522,0.750057477517454,0.4782886584233741,0.19592634848511511
586,2021-08-09,B,Technology,244301,337564,-1654,9820876,899172,4609556,42906735,4731,-5.76584969950108,43.44319119607112,1.229825799038356,0.28572318705052574,0.7596794211671449
587,2021-08-10,C,Healthcare,11031,29864,2132,3544883,88434,4523821,48054079,13217,0.23575540981772392,17.7838404282501,1.0876855840352497,0.24569773168778797,1.9019639844259857
588,2021-08-11,B,Finance,282269,20657,82761,9198935,237516,8911269,7644130,25622,-1.6986768918767776,8.351790290915435,0.923123528700553,0.35212062478348866,1.8190364938333998
589,2021-08-12,A,Healthcare,327039,28617,86529,2240251,424325,636942,48400844,8044,-7.82834391853063,36.577515997008916,2.4698950832240514,0.40244764471076244,0.6958505740349412
590,2021-08-13,D,Healthcare,176232,335185,-8105,4411066,791007,4425082,37754556,22877,9.585654080092084,28.241443314072455,1.7089148703603085,0.23690621522328603,1.0555433371337628
591,2021-08-14,A,Healthcare,567798,468318,16978,3967390,532725,5389805,52599746,5632,3.6510566960449626,8.105812230139744,1.3502441881896365,0.11525294887188334,1.9698307837900468
592,2021-08-15,A,Technology,559982,343910,-7675,2500273,167083,392941,57370623,23693,-6.648141180442244,39.49032934182426,2.026245325292649,0.0767067098051692,0.7892100963488216
593,2021-08-16,D,Finance,962299,486319,74144,758262,444873,9866206,12276515,37084,7.020057590614776,28.19344979366909,0.631701337206835,0.39132014762575035,1.041241892929775
594,2021-08-17,B,Finance,574141,292477,47793,3455045,848976,1782945,69181103,15778,-3.2135055122308653,45.76494110316897,1.0212254069831175,0.4860332129708185,1.3370153651140504
595,2021-08-18,D,Technology,536434,366094,56200,9660839,59012,5815164,81574733,49964,-3.8493502844416305,8.896789878010672,2.147199287898462,0.12805141418340837,1.5133882403760772
596,2021-08-19,C,Technology,310378,474313,46047,9520399,537631,768402,13973524,45144,3.996185218479777,26.8805202504821,1.4229176924581908,0.10323098380691315,1.6619973848282692
597,2021-08-20,B,Finance,801240,74491,20796,629597,30770,3783243,94180773,28053,-7.36070562773193,29.83300194181904,1.9812840428604859,0.4339689570235862,0.11981950434746828
598,2021-08-21,A,Finance,624749,435329,86063,9481663,228894,3189830,10752033,34738,-8.610519615864366,9.13349377827534,2.073910049562472,0.25141314848237684,1.0331940238402941
599,2021-08-22,D,Technology,57015,441593,-6540,194533,895714,616131,13037946,34518,-2.1799526000005853,22.941945902704553,2.490720366364549,0.07833133219846704,1.6829103933735317
600,2021-08-23,A,Healthcare,737334,413939,27380,1720700,663981,3728579,1573026,13922,-5.026163565318278,24.703230351361036,1.6703265030222307,0.26984148096034194,1.4592788134945067
601,2021-08-24,C,Technology,627635,452784,18800,2074108,494459,6310012,48869081,29228,-0.21219896832780094,41.794590589977574,1.0019557536328536,0.0681380955739248,0.4299964836979424
602,2021-08-25,B,Finance,192033,180763,2583,3009966,343169,1860654,53556988,33348,8.843253588160461,29.14895406998068,1.351659959532913,0.12230802623960622,0.5000858414912768
603,2021-08-26,D,Healthcare,536488,234675,66152,8495248,626205,2545199,42635573,44522,-3.3735989266674116,31.09367779339859,2.2234528109355516,0.09517715338875929,1.0590220256556864
604,2021-08-27,C,Finance,173662,274541,49975,8200556,583321,6665473,9710761,12281,1.0874324395569257,34.79745759529284,1.9740398580761913,0.07764189715939851,0.7254336711486024
605,2021-08-28,C,Healthcare,767920,427200,3651,8253185,267543,2145425,27488580,43621,9.94863400881372,19.737847392548915,2.0180281494479853,0.2818589423896702,1.4255163523590024
606,2021-08-29,B,Finance,466607,176154,16105,8471997,454949,8835435,65038011,3856,2.7884124983317164,25.911615606602197,0.6646741277882813,0.13373584965066768,1.9851986384284064
607,2021-08-30,D,Healthcare,672158,105918,84290,6196788,569083,93729,22144439,22761,-0.8235915354390997,44.93562633168153,1.2098853044218372,0.4553804915743751,1.4870503496921315
608,2021-08-31,A,Technology,738119,157063,72189,1896440,279636,579045,22502458,42610,-3.2117461195283,29.671043835109845,2.328969062689123,0.3897651212789504,1.1023122711758722
609,2021-09-01,A,Technology,980601,398222,73686,5495389,211028,4831790,90788337,38140,-5.341262803299502,13.785856791633755,2.41390922280348,0.2024642975562439,1.9644831094580648
610,2021-09-02,C,Finance,695430,314969,88373,4221476,443746,8800621,75408592,16636,-8.44729792151782,29.421031858458015,2.167145236389451,0.27735587005775386,1.8873455042149954
611,2021-09-03,B,Finance,977021,344849,22583,5851348,805025,6262801,96780573,41419,-4.914987537955675,36.924018600979004,1.4410652634543766,0.29546916352048996,0.5475958578854145
612,2021-09-04,C,Finance,484161,288534,8481,6681003,358833,6788890,32206706,24894,5.336180504230661,8.148863067848957,2.350938543641929,0.44744641281651193,0.39309168583458753
613,2021-09-05,B,Healthcare,158703,292154,93967,3245661,214383,682986,67951406,49680,2.9305510650922173,43.98321803837375,1.8683424478244135,0.29133289885167074,1.2712467601058999
614,2021-09-06,C,Finance,921231,207347,39306,1238547,778295,9540578,8063613,24327,-5.078340203947094,46.9479676307926,1.5443348172511102,0.38287608123061245,1.8037432463428709
615,2021-09-07,B,Finance,341224,294026,64860,4180564,104780,7504791,43755521,23278,-5.980501290590839,35.42097947975306,2.195792473802985,0.49349594476158887,1.4971447343573652
616,2021-09-08,C,Finance,914682,317936,-9562,1416632,11911,2542186,13141871,8998,-3.228284152996668,33.15141969033252,1.6585219716032373,0.4342793505010276,0.33549533688038685
617,2021-09-09,B,Finance,700433,93785,53047,2020663,328766,1026183,32086895,3511,-4.7473399805094,38.310721035518306,1.1256632404664353,0.4732757632937743,0.7606035814306841
618,2021-09-10,C,Technology,489320,482943,4212,6410247,413731,838746,42534540,44864,4.136729492363667,33.52504144817778,2.4449857112874365,0.26646859423555713,0.4129248442854576
619,2021-09-11,B,Healthcare,478020,62468,55643,875945,568476,1552180,16389501,5128,-4.599445390107782,30.933494303000877,1.2899526803028534,0.4510981500242936,1.7212994174378837
620,2021-09-12,B,Finance,977316,255382,64927,3120878,622159,1696412,47032973,49024,5.2876801727366125,28.690040087185867,0.7876831086842568,0.3530906675447748,0.9776650509600093
621,2021-09-13,A,Healthcare,447880,340853,75328,2170478,564217,7281919,63718134,27413,-8.726701121246789,45.3806837748382,1.5757083577469344,0.27826063672824725,1.5184046750521043
622,2021-09-14,A,Healthcare,542005,454417,78112,8240651,589408,9196697,38169683,12152,8.713298020891244,31.99377475238436,1.1547580357544316,0.16086484163406384,0.6643572121523439
623,2021-09-15,A,Technology,144322,463838,90238,649814,725138,9311185,82074005,20121,8.36515655505044,5.132699394781534,1.9830490951391688,0.2143790845591202,1.4197915035383855
624,2021-09-16,C,Technology,906147,80991,41449,2668369,323436,1543087,68025483,32281,-7.341727767544397,25.92801004273304,0.6884025903001483,0.14693961558253876,0.6878258510476379
625,2021-09-17,D,Technology,114265,438223,64228,8899571,443947,90845,20203932,46063,8.606852779765955,32.912845184967,1.688650362186761,0.20614338411388117,0.9638281079134408
626,2021-09-18,A,Finance,581691,494514,97006,8316925,706832,7828048,29306035,1759,-5.474330829759548,24.385687233137695,0.9245259798659253,0.3754433224694943,0.48905143736125567
627,2021-09-19,A,Finance,149129,326909,84330,2465977,354603,5785865,67627206,16933,5.697876317412309,5.118010980984865,0.9551553145039209,0.306123076418432,1.428592042415514
628,2021-09-20,B,Technology,796367,79421,87008,1527407,190979,720486,88363105,33789,-5.890362410757113,19.704547442583646,2.1106017422010965,0.20598907256125676,1.4786150265776408
629,2021-09-21,C,Finance,42599,382795,35617,3026310,692216,2362790,33535342,40433,1.5206771136670287,30.65712789766307,2.1170280421100003,0.12495751606212639,0.12531052419996824
630,2021-09-22,D,Technology,541884,144053,76946,6342353,624626,8570851,55286837,10820,0.3452501292414354,21.87978751341201,1.5705856565247847,0.18952863239657092,0.695961443927657
631,2021-09-23,C,Healthcare,182890,213824,82892,8583908,941312,4403655,45657483,28585,0.26982195702951906,42.068749626007566,1.67670012613882,0.19856684870132119,1.0377769326201018
632,2021-09-24,B,Healthcare,271322,310341,-7366,5145385,937120,7349619,83079406,5764,-4.46732386663431,22.099569091515082,1.9439986275970937,0.40158706638441655,0.6054970039945771
633,2021-09-25,A,Healthcare,87343,481520,94625,5160667,275814,2334318,90959213,19479,2.4448794011227193,38.31969343273118,1.923064718057419,0.10445963491670537,1.5558031374001764
634,2021-09-26,A,Healthcare,681972,262922,99076,2194928,544541,6453007,54872724,15434,7.2621927134819195,23.99298565342598,1.2784198891763707,0.2788841363995819,0.8847600938610797
635,2021-09-27,A,Technology,780608,399970,67465,7711721,165186,5274332,85495866,5403,-9.429184268544075,17.4752972026827,1.889981389571354,0.16478918567092377,1.255141559497337
636,2021-09-28,A,Finance,421028,63679,95342,6065388,689116,850592,83560235,37924,-1.9201625697352682,26.01527126263268,1.6721991649797399,0.29172421685733624,1.032717837629377
637,2021-09-29,A,Finance,73034,285291,-2619,9812132,717466,3122591,77241580,38790,-9.463605880150027,35.80508592750108,0.9334435006039372,0.24936740711958993,0.15846283875389283
638,2021-09-30,C,Technology,176630,81920,-3214,1271883,562214,3425792,64623900,13894,6.657624841282871,49.887249502386055,2.156663351183618,0.16265785454908258,1.4731530813972307
639,2021-10-01,B,Finance,375873,10227,94776,1151085,558064,9615524,16389159,36486,2.9677937751546963,19.9724198440483,0.5419575321442642,0.36128352428801436,0.3150285586448591
640,2021-10-02,D,Technology,662441,493079,84972,137017,395427,2763931,84143408,9389,8.447902371362169,18.169512212950394,1.30110266022917,0.37707441492219546,1.641750475923778
641,2021-10-03,C,Technology,511484,39478,87069,4587217,12711,7295735,96977474,26007,2.4131869606988214,21.485804803439564,2.067258407566211,0.2768031487315023,1.1604767061737224
642,2021-10-04,C,Technology,190386,56157,-6330,7558391,827154,1827457,43588698,38693,2.4981492754221293,18.573194024472542,0.5202801398099219,0.37357112612359267,1.6163288806832317
643,2021-10-05,A,Technology,772480,416026,96827,8426507,353789,8049573,77156083,48552,4.950045546478215,21.16894257743317,0.706827812354824,0.30536665880470243,1.9763551945808464
